鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
彰化市,建物,彰化縣彰化市建國東路１９２號,0.0,住,,,1110701,土地0建物1車位0,一層,11,店面(店鋪),店舖,鋼筋混凝土造,1080108,156.17000000000002,0,1,1,有,有,無,40960,262,,0.0,0,租賃期間含免租金裝潢期。租賃範圍不含車位，已扣除車位面積。,RPVOMLLLPHHGFAN56CC
和美鎮,房地(土地+建物),彰化縣和美鎮彰美路五段２８２號,77.99,住,,,1110418,土地1建物1車位0,全,3,透天厝,店舖，住宅,鋼筋混凝土造,1000718,169.92,4,3,3,有,無,有,25000,147,,0.0,0,,RPPNMLLLPHHGFBN58CC
員林市,建物,彰化縣員林市三多七街７８號十二樓之５,18.12,住,,,1110720,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110127,112.63999999999999,2,1,1,有,無,有,18500,164,,0.0,0,,RPSOMLLLPHHGFDN56CC
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮彰水路三段２０６號,61.42,商,,,1110620,土地1建物1車位0,一層,2,店面(店鋪),住商用,加強磚造,0570510,61.42,0,1,1,有,無,無,16000,261,,0.0,0,,RPPNMLNLPHHGFHN76CC
溪湖鎮,土地,西溪段 119-2地號,267.36,農,,,1110709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,18000,67,,0.0,0,,RPQNMLNLPHHGFHN86CC
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿工南四路４８號,5574.0,,工業區,丁種建築用地,1110701,土地1建物1車位0,見其他登記事項,1,倉庫,工廠、機房、樓梯間,鋼骨造、鋼筋混凝土造,1050422,3355.0,0,0,0,無,無,無,380000,,,0.0,0,,RPRNMLPLPHHGFCN66CC
彰化市,建物,彰化縣彰化市介壽南路３６巷３２號,87.0,住,,,1110711,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0631206,99.96,4,2,2,有,無,有,15000,150,,0.0,0,,RPWNMLQLPHHGFAN07CC
