鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２０６巷３６號五樓之二,47.57,,特定農業區,甲種建築用地,1110712,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110531,122.96000000000001,3,2,2,有,無,6400000,52049,,0.0,0,,RPPQMLPLPHHGFAU17DA,98.41,0.0,7.88,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２０６巷３６號二樓之三,48.14,,特定農業區,甲種建築用地,1110718,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110531,128.86,3,2,3,有,無,6670000,51762,,0.0,0,,RPSPMLQLPHHGFAU47DA,99.42,0.0,11.81,有,
新城鄉,土地,興海段471地號,13.8,都市：其他:道路用地,,,1110708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,260820,18900,,0.0,0,包含公共設施保留地用地；協議價購；,RPTOMLMLPHHGFAU07DA,0.0,0.0,0.0,無,
花蓮市,土地,國風段1627地號,44.43,都市：其他:道路用地,,,1110718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,5627,,0.0,0,包含公共設施保留地用地；,RPTOMLLLPHHGFAU96DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶南三街４５８巷２號,87.32,,特定農業區,甲種建築用地,1110722,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,79.32,3,2,3,有,無,6500000,81947,,0.0,0,其他增建；,RPOOMLMJQHHGFAU09DA,79.32,0.0,0.0,無,034
花蓮市,房地(土地+建物),花蓮縣花蓮市民德一街１７２號,89.0,住,,,1110706,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630118,80.22,3,1,2,有,無,10000000,124657,,0.0,0,其他增建；,RPPPMLQKQHHGFAU17DA,80.22,0.0,0.0,無,
玉里鎮,土地,安坐段603地號,1312.31,,鄉村區,乙種建築用地,1110725,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,1372,,0.0,0,,RPPNMLPKQHHGFCU17EA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮城西一街１１０號四樓之３，Ｃ室,26.7,都市：其他:住宅區,,,1110731,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110428,87.56,2,2,1,有,無,4300000,49109,,0.0,0,,RPRNMLLKQHHGFCU86DA,59.29,0.0,6.2,有,
富里鄉,土地,萬寧段25地號,5144.92,,特定農業區,農牧用地,1110719,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4780000,929,,0.0,0,,RPQNMLPLQHHGFCU27DA,0.0,0.0,0.0,無,
光復鄉,土地,大全段259地號,328.54,,一般農業區,農牧用地,1110720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,152800,465,,0.0,0,受債權債務關係影響或債務抵償；,RPRNMLMLQHHGFBU07EA,0.0,0.0,0.0,無,035
