鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大甲區,土地,福安段404地號,207.2,,鄉村區,乙種建築用地,1110715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2440000,11776,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKQHHGFEB48DA,0.0,0.0,0.0,無,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路５５巷６號三樓,22.97,都市：其他:第二種商業區,,,1110724,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930909,137.63,3,2,2,有,有,7500000,54494,坡道平面,0.0,0,,RPQOMLRKQHHGFFB48DA,84.2,2.85,6.14,有,
沙鹿區,房地(土地+建物),臺中市沙鹿區中山路紅竹巷５５之１號,154.24,都市：其他:第三種住宅區。,,,1110702,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831201,171.65,5,2,5,有,無,9380000,54646,,0.0,0,,RPSOMLMLQHHGFFB28DA,162.81,0.0,8.84,無,
新社區,房地(土地+建物),臺中市新社區華豐街三村巷９１之６號,143.47,,鄉村區,乙種建築用地,1110705,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1101203,151.56,4,2,3,有,無,9480000,62549,,0.0,0,,RPPNMLRKQHHGFGB38DA,145.4,0.0,6.16,無,0136
東勢區,土地,大茅埔段1234地號,812.5,,山坡地保育區,農牧用地,1110708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,699000,860,,0.0,0,,RPSNMLRKQHHGFGB68DA,0.0,0.0,0.0,無,
石岡區,土地,新萬興段200地號,3123.76,農,,,1110705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,4802,,0.0,0,未登記建物；農作物；,RPRNMLMLQHHGFGB18DA,0.0,0.0,0.0,無,
東勢區,房地(土地+建物),臺中市東勢區東崎路五段２０５號三樓之２,35.89,住,,,1110721,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,0920515,115.15,3,2,2,有,有,4880000,42380,,0.0,0,,RPTNMLSKQHHGFGB88DA,94.77,0.0,4.71,有,
新社區,土地,月湖段759地號,186.72,,特定農業區,甲種建築用地,1110709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2980000,15960,,0.0,0,,RPTNMLNJQHHGFGB28DA,0.0,0.0,0.0,無,
大雅區,房地(土地+建物)+車位,臺中市大雅區雅環路三段２巷６號五樓之２,41.17,住,,,1110724,土地3建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061017,219.81,3,2,2,有,有,16300000,74155,坡道平面,74.82,0,車位編號:B2-52B2-53,RPUNMLLJQHHGFHB28DA,86.59,2.41,9.56,有,0137
大雅區,房地(土地+建物),臺中市大雅區大明街３２號六樓,15.86,住,,,1110712,土地3建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,83.44,2,2,2,有,無,3000000,35954,,0.0,0,,RPXQMLTJQHHGFHB07DA,55.76,0.0,5.22,有,0138
石岡區,土地,新梅子段01040001地號,3449.35,,特定農業區,農牧用地,1110726,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10752400,3117,,0.0,0,協議價購；,RPPNMLMKQHHGFGB87DA,0.0,0.0,0.0,無,0139
