鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區和平東路四段６５巷９弄２之５號,158.0,住,,,1110719,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0701123,255.08,3,2,2,有,有,37000000,145053,一樓平面,15.0,0,頂樓加蓋；,RPSNMLLLQHHGFAA47DA,201.02,35.96,18.1,無,
文山區,房地(土地+建物),臺北市文山區辛亥路四段２４４號四樓,29.0,住,,,1110725,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660304,81.88,2,2,2,有,無,9500000,116023,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLPLPHHGFAA28DA,77.22,0.0,4.66,無,097
中正區,房地(土地+建物)+車位,臺北市中正區重慶南路三段４５號十九樓,41.94,住,,,1110711,土地2建物1車位1,十九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100915,240.16000000000003,3,2,2,有,有,104460000,502065,坡道平面,39.17,3550000,,RPPNMLLLPHHGFAA07DA,108.88,10.6,11.95,有,
文山區,房地(土地+建物),臺北市文山區興隆路四段６６巷１３號四樓,35.5,住,,,1110711,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650427,64.59,2,2,1,有,無,9930000,153739,,0.0,0,陽台外推；其他增建；,RPWNMLTLPHHGFAA58DA,64.59,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區興隆路二段２１７巷２弄６號二樓,43.4,住,,,1110715,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631128,129.88,3,2,2,有,無,18000000,138589,,0.0,0,其他增建；,RPQOMLTJQHHGFAA97DA,129.88,0.0,0.0,無,
文山區,房地(土地+建物)+車位,臺北市文山區和平東路四段６６巷１１號十六樓,104.45,住,,,1110715,土地2建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860529,279.15999999999997,3,1,4,有,有,34650000,139452,坡道平面,45.02,2000000,,RPXPMLPKQHHGFAA48DA,165.31,7.46,18.36,有,
文山區,房地(土地+建物)+車位,臺北市文山區和平東路四段６６巷１３號十六樓,103.69,住,,,1110715,土地2建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860529,277.4,2,2,1,有,有,34650000,140509,坡道平面,45.02,2000000,,RPVQMLPKQHHGFAA38DA,163.43,7.1,19.34,有,
文山區,房地(土地+建物),臺北市文山區興德路２０巷２４號七樓,9.14,商,,,1110723,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040611,33.3,0,1,1,有,有,8100000,243243,,0.0,0,夾層；其他增建；,RPXNMLNJQHHGFAA97DA,18.66,0.74,2.82,有,098
中正區,房地(土地+建物),臺北市中正區羅斯福路三段２４４巷２弄１０號,39.99,住,,,1110721,土地1建物1車位0,一層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841017,138.32,3,2,2,有,無,40000000,289184,,0.0,0,,RPQNMLMLQHHGFAA37DA,93.22,10.15,0.0,無,
中正區,房地(土地+建物),臺北市中正區中華路二段３８１巷２號四樓,34.33,住,,,1110721,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640222,97.94,4,1,2,有,無,13880000,141719,,0.0,0,,RPSNMLMLQHHGFAA57DA,97.94,0.0,0.0,無,
中正區,房地(土地+建物)+車位,臺北市中正區水源路３７之２號九樓,10.42,住,,,1110718,土地2建物2車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070223,117.11,2,1,1,有,有,22000000,187858,坡道平面,32.06,0,,RPWNMLMLQHHGFAA97DA,45.42,4.05,5.44,有,
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段２６７號三樓,35.52,住,,,1110727,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,179.66000000000003,3,2,2,有,有,33000000,183680,坡道平面,0.0,0,,RPSNMLSKQHHGFAA08DA,96.05,0.0,10.99,有,099
大同區,房地(土地+建物)+車位,臺北市大同區五原路１９號二樓之２,7.63,商,,,1110712,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981216,102.44,2,2,1,有,有,24100000,235260,塔式車位,0.0,1800000,夾層；其他增建；,RPPOMLKKQHHGFBA17DA,46.02,0.0,7.51,有,
中正區,建物,臺北市中正區開封街一段１０５號二樓之１,0.0,,,,1110701,土地0建物1車位0,二層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0710622,64.57000000000001,1,1,1,有,有,5300000,82081,,0.0,0,陽台外推；其他增建；,RPRNMLQKQHHGFBA87DA,47.01,0.0,7.34,有,
萬華區,房地(土地+建物),臺北市萬華區康定路１０５號五樓之２,5.09,商,,,1110723,土地1建物1車位0,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,75.53,2,1,1,有,有,15000000,198597,,0.0,0,,RPUNMLQKQHHGFBA18DA,44.77,0.0,5.15,有,100
