鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中壢區,建物,桃園市中壢區興安二街６６之１號五樓,0.0,住,,,1110620,土地0建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820211,123.0,3,2,2,有,有,有,13000,106,坡道平面,26.44,0,社會住宅管理費500元，水電由承租人負擔,RPVSMLSLPHHGFBH17CC
觀音區,建物,桃園市觀音區吉祥街８１巷４７號三樓,0.0,,工業區,丁種建築用地,1110715,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),工業社區（社區住宅）,鋼筋混凝土造,1090423,84.64,3,1,2,有,無,有,12500,148,,0.0,0,社會住宅水電由承租人負擔,RPXSMLSLPHHGFBH37CC
中壢區,建物,桃園市中壢區永康三街３９號四樓,0.0,住,,,1110627,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820112,101.62,2,2,1,有,有,有,9000,89,,0.0,0,社會住宅,RPPTMLSLPHHGFBH66CC
中壢區,建物,桃園市中壢區寶慶街１７號六樓,0.0,住,,,1110708,土地0建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811120,117.04,3,2,1,有,有,有,14300,109,坡道機械,13.22,3000,社會住宅管理費1700，水電由承租人負擔,RPQTMLSLPHHGFBH76CC
中壢區,建物,桃園市中壢區新中一街２２之１號二樓,0.0,住,,,1110712,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820408,99.53999999999999,3,2,2,有,無,有,11000,111,,0.0,0,社會住宅水電由承租人負擔,RPSTMLSLPHHGFBH96CC
觀音區,建物,桃園市觀音區福祥街１０之５號三樓,0.0,住,,,1110704,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101223,54.150000000000006,0,0,0,無,無,有,14000,259,,0.0,0,社會住宅水電由承租人負擔,RPTTMLSLPHHGFBH07CC
中壢區,建物,桃園市中壢區興仁路二段６９６巷４２號,0.0,住,,,1110705,土地0建物1車位0,見其他登記事項,4,其他,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,0951115,227.18,4,2,2,有,無,有,15000,66,,0.0,0,社會住宅水電由承租人負擔,RPUTMLSLPHHGFBH17CC
觀音區,建物,桃園市觀音區八德二路３號二樓,0.0,住,,,1110624,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100913,53.24,0,0,0,無,有,有,13000,244,,0.0,0,社會住宅管理費900 、 水電由承租人負擔,RPVTMLSLPHHGFBH27CC
中壢區,建物,桃園市中壢區實踐路２２５號八樓之４１,0.0,住,,,1110701,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930410,28.080000000000002,0,0,0,無,無,有,5600,199,,0.0,0,社會住宅，由承租人自付水電等費用。,RPWTMLSLPHHGFBH37CC
觀音區,建物,桃園市觀音區安和街１００號四樓,0.0,,工業區,丁種建築用地,1110705,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),工業社區（社區住宅）,鋼筋混凝土造,1050829,73.15,2,1,2,有,有,有,15000,205,,0.0,0,社會住宅，由承租人自付水電等費用。提供一機車位無償供使用。,RPPUMLSLPHHGFBH76CC
