鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
三民區,房地(土地+建物)+車位,高雄市三民區鼎華路１８０號十四樓之２,9.75,商,,,1110618,土地1建物1車位1,十四層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840419,114.84,3,2,2,有,有,7450000,64873,坡道平面,0.0,0,陽台外推；,RPTOMLPKQHHGFDE68DA,82.52,1.76,7.48,有,0272
楠梓區,房地(土地+建物),高雄市楠梓區中泰街８４號,72.0,住,,,1110627,土地1建物1車位0,全,二層,透天厝,,加強磚造,0690507,95.32,4,1,4,有,無,10750000,112778,,0.0,0,,RPVOMLSLPHHGFEE66DA,95.32,0.0,0.0,無,
左營區,房地(土地+建物)+車位,高雄市左營區博愛二路４２２巷２號十七樓之１,13.67,住,,,1110611,土地1建物2車位1,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870217,180.06,4,2,2,有,有,14080000,72201,坡道機械,9.98,1800000,,RPTPMLLKQHHGFEE48DA,114.22,0.0,14.07,有,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍田路６２０號十三樓,10.91,商,,,1110624,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991221,94.0,2,2,1,有,有,7750000,82447,坡道機械,14.0,0,,RPSQMLKMOHHGFEE38DA,47.29,4.21,3.88,有,0273
楠梓區,房地(土地+建物),高雄市楠梓區藍昌路１１９巷２８號,64.0,商,,,1110626,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0771221,175.47,6,1,4,有,無,10320000,58813,,0.0,0,增建:壹樓空地其他增建:鐵皮增建4樓以上。含傢俱設備費；其他增建；,RPSPMLNLQHHGFEE68DA,155.68,4.88,14.91,無,
梓官區,房地(土地+建物),高雄市梓官區中正六街１２號,67.0,住,,,1110620,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1110531,180.44,4,2,5,有,無,16730000,92718,,0.0,0,含裝潢費；預售屋、或土地及建物分件登記案件；,RPPNMLLKQHHGFFE97DA,154.22,0.0,26.22,無,
梓官區,房地(土地+建物),高雄市梓官區通港路９２號,78.0,住,,,1110601,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110531,175.92,4,2,5,有,無,15000000,85266,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLSKQHHGFFE68DA,167.44,0.0,8.48,無,
岡山區,土地,和平段479地號,3997.01,農,,,1110626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90675000,22686,,0.0,0,,RPUOMLNLQHHGFFE88DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區文英路２２巷４號,113.0,住,,,1110628,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0630530,88.86,4,2,5,有,無,12000000,135044,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPWPMLPKPHHGFGE66DA,88.86,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區南正二路１５０巷３０之２號,18.06,住,,,1110629,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731001,59.25,3,2,1,有,無,4380000,73924,,0.0,0,陽台外推；,RPSOMLTKQHHGFGE66DA,59.25,0.0,0.0,無,0274
鳳山區,房地(土地+建物),高雄市鳳山區凱旋路３３６巷３之４號,19.03,住,,,1110626,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710530,58.48,3,1,2,有,無,2600000,44460,,0.0,0,,RPOOMLOLQHHGFGE48DA,49.42,0.0,9.06,無,
大社區,房地(土地+建物),高雄市大社區三民路３４２巷５２號,65.0,住,,,1110610,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0661123,78.8,4,2,3,有,無,9300000,118020,,0.0,0,頂樓加蓋；其他增建；,RPTNMLSLPHHGFIE76DA,78.8,0.0,0.0,無,0275
美濃區,土地,合和段562地號,36.5,都市：其他:道路,,,1110607,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,15068,,0.0,0,包含公共設施保留地用地；,RPRNMLOLQHHGFKE09DA,0.0,0.0,0.0,無,0276
阿蓮區,土地,中軍段295地號,1282.78,,一般農業區,農牧用地,1110623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,1364,,0.0,0,,RPUNMLSLOHHGFJE86DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物)+車位,高雄市仁武區京文街８６號十三樓,22.49,住,,,1110622,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100105,163.44,3,2,2,有,有,13730000,84044,坡道平面,21.49,1800000,,RPXNMLSJQHHGFIE07DA,70.73,3.24,15.26,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２６３號,21.26,住,,,1110601,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1100616,101.96000000000001,0,0,1,有,有,10860000,137416,坡道平面,32.39,1300000,,RPSNMLNJQHHGFIE68DA,55.51,0.0,0.0,有,
鳥松區,土地,美德段2-9地號,1240.6,農,,,1110615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21750000,17532,,0.0,0,,RPWOMLNKPHHGFIE56DA,0.0,0.0,0.0,無,0277
鳳山區,房地(土地+建物),高雄市鳳山區鳳松路７５巷７０號,67.0,住,,,1110610,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0571105,74.52,4,2,5,有,無,8808000,118196,,0.0,0,1樓空地增建3樓+4樓增建其他增建；,RPTNMLTKQHHGFGE66DA,74.52,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區三誠路１８８巷１３號,82.62,住,,,1110622,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,0941228,194.05,4,3,4,有,無,17000000,87606,,0.0,0,,RPOOMLMKPHHGFGE08DA,191.51,0.0,2.54,無,
岡山區,房地(土地+建物),高雄市岡山區大德一路１０１巷５８號,125.17,住,,,1110608,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1110527,251.42,4,2,4,有,無,23000000,91480,,0.0,0,含傢俱設備費；,RPVNMLKMOHHGFFE48DA,231.06,0.0,20.36,無,
左營區,房地(土地+建物),高雄市左營區翠華路６０１巷４０號三樓,24.37,住,,,1110619,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,0890217,152.07,3,2,2,有,有,6000000,39456,,0.0,0,,RPXRMLOLQHHGFEE86DA,85.96,0.0,11.44,有,
左營區,房地(土地+建物)+車位,高雄市左營區啟文路１２５號二樓之６,13.93,住,,,1110626,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110302,108.46000000000001,2,2,1,有,有,8550000,82764,坡道平面,22.07,1400000,,RPXPMLSKQHHGFEE96DA,43.54,4.0,4.88,有,
三民區,房地(土地+建物)+車位,高雄市三民區自由一路１８７號十三樓之２,26.38,住,,,1110620,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110601,231.61,3,2,2,有,有,28380000,129860,坡道平面,46.18,4300000,,RPTOMLOLQHHGFDE68DA,103.39,0.0,11.57,有,
