鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１３５巷２１弄８４號　,29.62,都市：其他:道路用地,,,1110619,土地33建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,126.58000000000001,2,1,2,有,有,8230000,65018,,0.0,0,,RPQRMLLKQHHGFDC08DA,98.84,12.06,0.0,有,033
信義區,房地(土地+建物)+車位,基隆市信義區孝東路１１２之３號七樓,25.64,都市：其他:住宅區(住三),,,1110617,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061018,209.81,3,2,2,有,有,14780000,78401,坡道平面,35.96,1150000,,RPORMLPKQHHGFDC28DA,113.76,0.0,12.82,有,
信義區,房地(土地+建物)+車位,基隆市信義區信二路９３號,44.43,都市：其他:商業區,,,1110627,土地1建物1車位1,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0910924,178.98,0,0,0,無,有,25000000,139680,升降機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSKQHHGFDC58EA,132.42,0.0,0.0,有,
信義區,房地(土地+建物)+車位,基隆市信義區教孝街２號５樓,47.76,都市：其他:住宅區(住四),,,1110613,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800724,254.53,4,3,3,有,有,10400000,40860,坡道平面,0.0,0,,RPWPMLSKQHHGFDC56DA,173.1,0.0,22.96,有,034
中山區,房地(土地+建物),基隆市中山區西定路４２１之１０號,14.0,都市：其他:住宅區,,,1110620,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0641218,62.2,3,2,2,有,無,3100000,49839,,0.0,0,陽台外推；,RPQOMLMKQHHGFDC87DA,62.2,0.0,0.0,無,035
七堵區,房地(土地+建物),基隆市七堵區明德一路２巷１３之３號,18.6,都市：其他:住宅區(住三),,,1110629,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661228,80.69,3,1,2,有,無,4000000,49572,,0.0,0,頂樓增建鐵皮頂樓加蓋；,RPVOMLQLPHHGFDC78DA,74.86,0.0,5.83,無,036
中正區,房地(土地+建物),基隆市中正區義二路７７號２樓,12.25,都市：其他:商業區(商四),,,1110628,土地2建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830817,75.97,0,0,0,無,有,6500000,85560,,0.0,0,,RPWOMLKMOHHGFDC28DA,70.0,0.0,2.59,有,037
信義區,房地(土地+建物),基隆市信義區東明路７７巷６４之３號,30.25,都市：其他:住宅區,,,1110625,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671222,79.7,2,2,2,有,無,4200000,52698,,0.0,0,,RPOPMLSLOHHGFDC28DA,79.7,0.0,0.0,無,038
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段７號,58.28,都市：其他:住宅區,,,1110613,土地1建物1車位1,一層，二層，三層,九層,華廈(10層含以下有電梯),商辦用,鋼筋混凝土造,1101012,231.2,0,0,0,無,有,25000000,121105,坡道平面,37.98,1600000,,RPOPMLKLOHHGFDC47DA,127.73,0.0,0.0,有,
仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路６４巷１４之７號,23.0,都市：其他:住宅區(住三),,,1110619,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0611009,55.95,3,0,3,有,無,4200000,75067,,0.0,0,陽台外推；,RPROMLQLPHHGFDC38DA,55.95,0.0,0.0,無,039
