鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中豐路４６１巷１０６弄３７之５號十三樓,38.82,,鄉村區,乙種建築用地,1110718,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060810,176.92000000000002,3,2,2,有,有,13850000,84025,坡道平面,29.94,1500000,,RPSNMLMLQHHGFCH48DA,91.55,0.0,10.51,有,
龍潭區,房地(土地+建物),桃園市龍潭區金龍路１１２巷３１５弄５５號,83.98,,一般農業區,甲種建築用地,1110715,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100707,222.54000000000002,4,3,4,有,有,12880000,57877,,0.0,0,,RPUOMLTKQHHGFCH76DA,219.61,0.0,2.44,無,
大溪區,房地(土地+建物),桃園市大溪區介壽路８８４巷２９弄１０之３號,34.19,都市：其他:第一種住宅區,,,1110708,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781207,93.14,3,2,1,有,無,3650000,39188,,0.0,0,,RPQNMLLLQHHGFCH18DA,79.35,0.0,13.79,無,
大溪區,房地(土地+建物),桃園市大溪區復興路一段８２８巷３６號,350.0,,風景區,丙種建築用地,1110724,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710122,230.2,5,2,2,有,有,15600000,67767,,0.0,0,,RPVRMLMKQHHGFCH09DA,230.2,0.0,0.0,無,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中豐路４６１巷１０６弄２９之３號十三樓,38.82,,鄉村區,乙種建築用地,1110729,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060810,199.5,3,2,2,有,有,15360000,89242,坡道平面,59.88,2900000,,RPVNMLQKQHHGFCH09DA,88.54,0.0,8.55,有,
大溪區,土地,仁和段1406地號,6.45,都市：其他:綠地用地,,,1110701,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,431310,66870,,0.0,0,協議價購；,RPRNMLMJQHHGFCH18DA,0.0,0.0,0.0,無,0085
大溪區,土地,仁和段1405地號,1.95,都市：其他:綠地用地,,,1110701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130517,66932,,0.0,0,協議價購；,RPSNMLMJQHHGFCH28DA,0.0,0.0,0.0,無,0084
大溪區,土地,仁和段1405地號,2.6,都市：其他:綠地用地,,,1110701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,174023,66932,,0.0,0,協議價購；,RPTNMLMJQHHGFCH38DA,0.0,0.0,0.0,無,0084
大溪區,土地,仁和段1423地號,80.45,都市：其他:機關用地,,,1110701,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5382025,66899,,0.0,0,協議價購；,RPTOMLMJQHHGFCH48DA,0.0,0.0,0.0,無,0086
龍潭區,房地(土地+建物),桃園市龍潭區金龍路４６５巷１１號,207.18,,一般農業區,甲種建築用地,1110715,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1000523,276.97,6,2,4,有,無,17550000,63364,,0.0,0,,RPUNMLSKPHHGFCH09DA,256.18,17.12,3.67,無,
龍潭區,房地(土地+建物),桃園市龍潭區渴望二路１００巷６３弄８號,324.09,,鄉村區,乙種建築用地,1110709,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010523,385.61,5,3,5,有,無,28500000,73909,,0.0,0,,RPTOMLQLPHHGFCH98DA,309.21,28.43,47.97,無,
觀音區,土地,三座屋段新興小段416地號,3739.0,,特定農業區,農牧用地,1110728,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15260000,4081,,0.0,0,,RPTQMLTKQHHGFBH76DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區長樂二街２５號八樓之３,17.29,都市：其他:住宅區,,,1110724,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040118,126.24,2,2,1,有,有,10000000,79214,坡道平面,33.21,0,,RPTRMLTKQHHGFBH86DA,58.98,1.44,3.13,有,0188
觀音區,房地(土地+建物),桃園市觀音區保安路三段２２９號,86.0,,特定農業區,甲種建築用地,1110715,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850701,152.15,4,2,3,有,無,3600000,23661,,0.0,0,,RPPOMLTKQHHGFBH78DA,130.37,21.78,0.0,無,
中壢區,土地,仁和段40-28地號,728.32,都市：其他:學校用地,,,1110719,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15807960,21705,,0.0,0,包含公共設施保留地用地；,RPVOMLMLQHHGFBH78DA,0.0,0.0,0.0,無,
