鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西港區,建物,臺南市西港區溪埔寮２３之５號,0.0,,鄉村區,乙種建築用地,1110720,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820402,146.23,3,2,2,有,無,有,10000,68,,0.0,0,參加公會版社會住宅包租代管計畫，租金為市價9折,RPPNMLNLPHHGFGD28CC
新化區,土地,崙子頂段294地號,2801.0,,特定農業區,農牧用地,1110723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,160000,57,,0.0,0,,RPSOMLPLPHHGFHD98CC
新化區,建物,臺南市新化區唪口５３號,0.0,,鄉村區,乙種建築用地,1110714,土地0建物1車位0,見其他登記事項,2,廠辦,住宅，梯間,加強磚造,0730409,581.82,0,0,0,有,無,有,45000,77,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.出租旁邊的廠房,RPUOMLPLPHHGFHD56CC
仁德區,房地(土地+建物),臺南市仁德區中山路５１１號二樓A１室,1358.34,商,,,1110630,土地1建物1車位0,二層,14,辦公商業大樓,商業用,鋼筋混凝土造,0870813,42.98,0,0,0,無,無,無,15000,349,,0.0,0,,RPPOMLPLPHHGFID78CC
永康區,建物,臺南市永康區西灣里永華路２２１號,0.0,住,,,1110720,土地0建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810511,103.09,3,2,2,有,有,有,12700,123,,0.0,0,,RPWNMLPLPHHGFKD96CC
安南區,建物,臺南市安南區安和路二段１７７號,0.0,住,,,1110720,土地0建物1車位0,見其他登記事項,4,店面(店鋪),店舖、住宅、停車空間,鋼筋混凝土造,0970227,62.59,0,1,1,有,無,有,19000,304,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。,RPWNMLPLPHHGFBD68CC
安南區,建物,臺南市安南區安和路二段１７７號,0.0,住,,,1110720,土地0建物1車位0,全,4,透天厝,店舖、住宅、停車空間,鋼筋混凝土造,0970227,173.73,6,1,4,有,無,有,19000,109,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。,RPXNMLPLPHHGFBD78CC
安南區,土地,和工段111地號,1448.0,工,,,1110715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,273000,189,,0.0,0,承租未保存登記建物約323坪。,RPSOMLPLPHHGFBD38CC
鹽水區,建物,臺南市鹽水區土庫８３號四樓之七,0.0,,鄉村區,乙種建築用地,1110714,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820401,28.979999999999997,1,1,1,有,無,有,4500,155,,0.0,0,台南市社會住宅包租代管第3期計畫公會版，租金已打9折,RPWNMLPLPHHGFDD88CC
新營區,土地,新卯舍段1267地號,1400.0,工,,,1110722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,250000,179,,0.0,0,,RPPOMLPLPHHGFDD28CC
鹽水區,建物,臺南市鹽水區土庫８４號二樓之六,0.0,,鄉村區,乙種建築用地,1110717,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820401,26.43,1,1,1,有,無,有,6000,227,,0.0,0,台南市社會住宅包租代管第3期計畫公會版，租金已打9折,RPROMLPLPHHGFDD48CC
東區,建物,臺南市東區怡東路６０號五樓,0.0,住,,,1110720,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721216,131.97,3,2,2,有,無,有,8000,61,,0.0,0,參加公會版社會住宅包租代管計畫，租金為市價9折,RPVNMLPLPHHGFCD68CC
東區,建物,臺南市東區林森路一段１６０號七樓之９,0.0,住,,,1110719,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790926,30.91,1,1,1,有,有,有,5500,178,,0.0,0,參加公會版社會住宅包租代管計畫，租金為市價9折,RPWNMLPLPHHGFCD78CC
東區,建物,臺南市東區裕農一街１８６號五樓之２１,0.0,住,,,1110701,土地0建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850409,172.3,4,1,2,有,有,有,25000,145,坡道平面,0.0,0,水電費、瓦斯費、網路費皆由承租人負擔。,RPOOMLPLPHHGFCD08CC
安平區,建物,臺南市安平區府平路３８８號十樓之６,0.0,住,,,1110720,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100930,128.63,3,2,2,有,有,有,25000,194,,0.0,0,參加公會版社會住宅包租代管計畫，租金為市價9折房東提供一個車位無收取任何費用,RPTNMLPLPHHGFAD28CC
安平區,房地(土地+建物),臺南市安平區慶平路５７１號９樓,29.78,住,,,1110714,土地1建物1車位0,九層,19,辦公商業大樓,辦公室,鋼筋混凝土造,0870915,291.84000000000003,0,0,0,無,無,有,48000,164,,0.0,0,,RPUNMLPLPHHGFAD38CC
北區,建物,臺南市北區賢北街２２５巷１２８號,0.0,住,,,1110713,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0821001,199.73,5,2,3,有,無,有,20000,100,,0.0,0,台南市社會住宅包租代管計畫。每月水電費、瓦斯費由承租人負擔。,RPWNMLPLPHHGFAD58CC
安平區,建物,臺南市安平區建平十一街３６２號２樓,0.0,住,,,1110719,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830207,43.660000000000004,1,1,1,有,有,有,9500,218,,0.0,0,參加公會版社會住宅包租代管計畫，租金為市價9折,RPTOMLPLPHHGFAD38CC
安平區,建物,臺南市安平區育平五街６８號八樓之１１,0.0,住,,,1110722,土地0建物1車位0,八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871121,116.75999999999999,3,2,2,有,有,有,18000,154,,0.0,0,台南市社會住宅包租代管第3期計畫公會版，租金已打9折,RPXOMLPLPHHGFAD78CC
北區,建物,臺南市北區大興街５８８號,0.0,住,,,1110720,土地0建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0830503,43.9,0,1,1,有,無,無,15000,342,,0.0,0,,RPWNMLQLPHHGFAD68CC
北區,建物,臺南市北區大興街５８８號,0.0,住,,,1110720,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0830503,126.82,4,0,3,有,無,無,13000,103,,0.0,0,,RPXNMLQLPHHGFAD78CC
安平區,建物,臺南市安平區永華路二段３９１號十五樓之２,0.0,住,,,1110706,土地0建物1車位1,十五層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1101213,149.85,3,2,2,有,有,有,33000,220,坡道平面,32.44,0,,RPVOMLQLPHHGFAD68CC
安平區,建物,臺南市安平區育平五街６號十一樓之１２,0.0,住,,,1110718,土地0建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861021,128.20999999999998,3,2,2,有,有,有,15000,117,,0.0,0,台南市不動產租賃公會民間住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPOPMLQLPHHGFAD08CC
安平區,建物,臺南市安平區永華二街４１巷４１號,0.0,住,,,1110715,土地0建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0821008,188.10999999999999,3,2,3,有,有,有,25000,133,,0.0,0,台南市不動產租賃公會民間住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPPPMLQLPHHGFAD18CC
安平區,建物,臺南市安平區平通路８４巷４號二樓,0.0,住,,,1110721,土地0建物1車位0,二層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0791228,44.44,1,1,1,有,無,有,8500,191,,0.0,0,台南市社會住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPTPMLQLPHHGFAD58CC
東區,建物,臺南市東區青年路３０１號,0.0,住,,,1110722,土地0建物0車位0,全,5,透天厝,店舖、住宅、停車空間,鋼筋混凝土造,0960427,23.14,1,0,1,有,無,有,6500,281,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.此租賃物為部分租賃租賃標的未紀錄共有部分之分算面積。,RPRNMLQLPHHGFCD38CC
東區,建物,臺南市東區東榮街７號５樓之２,0.0,住,,,1110724,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830901,34.730000000000004,1,0,1,有,有,有,8000,230,,0.0,0,,RPTNMLQLPHHGFCD58CC
南區,建物,臺南市南區新興路２１７巷２６弄７號,0.0,住,,,1110715,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0690422,110.88,4,2,3,有,無,有,22000,198,,0.0,0,租賃期間含免租金裝潢期。,RPXNMLQLPHHGFCD98CC
東區,建物,臺南市東區裕豐街１８５巷１２弄１８號２樓之６,0.0,,,,1110722,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791201,19.57,1,0,1,有,無,有,3800,194,,0.0,0,,RPQOMLQLPHHGFCD38CC
東區,建物,臺南市東區中華東路一段１６號三樓之１,0.0,商,,,1110721,土地0建物1車位0,三層,14,套房(1房1廳1衛),住家用,ＲＣ造,0930712,60.480000000000004,1,1,1,有,有,有,11500,190,,0.0,0,台南市社會住宅包租代管計畫；水電瓦斯費及每月管理費1530元由承租人負擔。,RPSOMLQLPHHGFCD58CC
永康區,房地(土地+建物),臺南市永康區南臺街３巷１４弄５２之１號,72.67,住,,,1110714,土地5建物1車位0,全,4,透天厝,集合住宅、防空避難室,鋼筋混凝土造,0790416,173.41,5,2,3,有,無,有,30000,173,,0.0,0,,RPROMLQLPHHGFKD66CC
永康區,建物,臺南市永康區埔園里埔東街１２之３１號,0.0,住,,,1110715,土地0建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831006,117.05,3,2,2,有,有,有,18000,154,一樓平面,0.0,0,,RPSOMLQLPHHGFKD76CC
永康區,建物,臺南市永康區鹽洲里鹽行路１４６巷２０弄７之１６號,0.0,住,,,1110715,土地0建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841222,118.86999999999999,3,1,2,有,有,有,15000,126,坡道機械,0.0,0,,RPTOMLQLPHHGFKD86CC
永康區,建物,臺南市永康區崑山里大仁街２０２號,0.0,住,,,1110720,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0751028,131.57,4,1,2,有,無,有,27000,205,,0.0,0,,RPUOMLQLPHHGFKD96CC
仁德區,建物,臺南市仁德區新田里中正路二段４５８號,0.0,住,,,1110722,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0570701,26.45,1,0,1,有,無,有,7000,265,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊3.此租賃物件為分租套房,RPVOMLQLPHHGFID86CC
歸仁區,建物,臺南市歸仁區大順街３３號四樓之１,0.0,住,,,1110701,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820219,113.39,3,2,2,有,有,有,15000,132,,0.0,0,台南市社會住宅包租代管第3期計畫公會版，租金已打9折,RPXOMLQLPHHGFID07CC
仁德區,建物,臺南市仁德區中洲２７６之９號整編後門牌為中洲路６７３號,0.0,,鄉村區,乙種建築用地,1110723,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0920416,76.03,0,1,1,有,無,無,9000,118,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.此租賃物為部分租賃租賃標的未紀錄共有部分之分算面積。4.租賃範圍為面對建築物的右邊建築物一樓。,RPTNMLRLPHHGFID66CC
仁德區,土地,德南段1101地號,416.6,農,,,1110718,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,38000,91,,0.0,0,承租土地約126坪，承租未保存登記建物約122坪。,RPOOMLRLPHHGFID88CC
安定區,土地,新吉段1122地號,198.35,,一般農業區,農牧用地,1110720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,39823,201,,0.0,0,1.承租土地約60坪，承租未保存登記建物約50坪。2.本合約租金由乙方扣繳租賃所得稅及2代健保費，甲方實收租金為35000元。,RPQOMLRLPHHGFHD98CC
永康區,建物,臺南市永康區中正南路５２巷６８弄３１號,0.0,住,,,1110724,土地0建物0車位0,全,2,透天厝,住商用,加強磚造,0700521,23.14,1,0,1,有,無,有,7500,324,,0.0,0,,RPOOMLRLPHHGFKD09CC
永康區,建物,臺南市永康區中正南路５２巷６８弄３１號,0.0,住,,,1110723,土地0建物0車位0,全,2,透天厝,住商用,加強磚造,0700521,24.79,1,0,1,有,無,有,7500,303,,0.0,0,,RPQOMLRLPHHGFKD66CC
永康區,建物,臺南市永康區中正南路５２巷６８弄３１號,0.0,住,,,1110724,土地0建物0車位0,全,2,透天厝,住商用,加強磚造,0700521,19.83,1,0,1,有,無,有,6800,343,,0.0,0,,RPROMLRLPHHGFKD76CC
永康區,建物,臺南市永康區中華路３４５號,0.0,住,,,1110713,土地0建物0車位0,全,17,透天厝,住商用,鋼筋混凝土造,0850129,53.0,2,0,1,有,有,有,13000,245,,0.0,0,,RPUOMLRLPHHGFKD07CC
永康區,房地(土地+建物),臺南市永康區中華路１之３５號,8.68,住,,,1110704,土地1建物1車位0,九層,24,住宅大樓(11層含以上有電梯),辦公室。,鋼骨造,0791205,146.18,0,0,0,無,有,無,23500,161,,0.0,0,,RPVOMLRLPHHGFKD17CC
東區,建物,臺南市東區崇慶街一段１１６號,0.0,住,,,1110713,土地0建物1車位0,見其他登記事項,15,住宅大樓(11層含以上有電梯),店舖、集合住宅,鋼筋混凝土造,1061031,204.84,0,2,2,有,有,有,36000,176,,0.0,0,租賃範圍不含車位，已扣除車位面積。租金含管理費。,RPQNMLRLPHHGFCD38CC
東區,建物,臺南市東區東寧路５４６號十三樓,0.0,住,,,1110722,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840325,61.55,2,1,1,有,有,有,12000,195,,0.0,0,台南市社會住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPPOMLRLPHHGFCD38CC
東區,建物,臺南市東區崇善五街７巷７號２樓,0.0,住,,,1110722,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,0951122,79.92,2,1,1,有,有,有,18550,232,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.租金不含管理費，管理費由承租人負擔。,RPQOMLRLPHHGFCD48CC
安南區,建物,臺南市安南區安中路一段７０３巷２５之２號,0.0,住,,,1110722,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0700907,112.65,3,1,2,有,無,有,10000,89,,0.0,0,台南市社會住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPWNMLRLPHHGFBD88CC
中西區,建物,臺南市中西區府前路二段２５８巷３３號２樓之１６,0.0,住,,,1110721,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790615,24.65,1,0,1,有,有,有,7200,292,,0.0,0,,RPRNMLRLPHHGFAD28CC
中西區,建物,臺南市中西區金華路三段２５２號１１樓之１２,0.0,商,,,1110726,土地0建物1車位0,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870219,35.150000000000006,1,0,1,有,有,有,7800,222,,0.0,0,參加公會版社會住宅包租代管計畫，租金為市價9折,RPUOMLRLPHHGFAD68CC
安平區,建物,臺南市安平區永華八街２１１號六樓之４,0.0,住,,,1110726,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831107,24.89,1,0,1,有,有,有,8000,321,,0.0,0,參加公會版社會住宅包租代管計畫，租金為市價9折,RPWOMLRLPHHGFAD88CC
北區,建物,臺南市北區北門路二段３４４巷５號五樓之２,0.0,住,,,1110725,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0911115,129.72,3,2,2,有,有,有,11000,85,,0.0,0,台南市社會住宅包租代管計畫；水電瓦斯費及每月管理費1000元由承租人負擔。,RPXOMLRLPHHGFAD98CC
北區,建物,臺南市北區海安路三段９１２號,0.0,住,,,1110718,土地0建物1車位0,見其他登記事項,14,店面(店鋪),店舖、辦公室,鋼筋混凝土造,0990406,98.33000000000001,0,2,1,有,有,有,28000,285,,0.0,0,,RPRPMLRLPHHGFAD48CC
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段８３９號１１樓,12.92,住,,,1110713,土地1建物1車位1,十一層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1081217,122.93,3,2,2,有,有,有,32000,260,坡道機械,28.37,0,,RPUPMLRLPHHGFAD78CC
安平區,建物,臺南市安平區永華八街１９３巷３號６樓之１３,0.0,住,,,1110720,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811222,53.77,1,1,1,有,有,有,13000,242,,0.0,0,,RPVPMLRLPHHGFAD88CC
