鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
八里區,房地(土地+建物),新北市八里區中山路二段３７０號二樓,19.3,住,,,1110629,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711120,89.03,3,1,0,有,無,5200000,58407,,0.0,0,,RPTPMLSKQHHGFEF76EA,80.72,0.0,8.31,無,
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段９３號十九樓之１,24.64,工,,,1110601,土地2建物1車位2,十九層,三十五層,住宅大樓(11層含以上有電梯),工業用,鋼骨構造,1080123,401.66999999999996,0,0,0,無,有,34510000,92558,坡道平面,74.2,4200000,,RPQNMLMLQHHGFDF28EA,200.21,0.0,3.14,有,0386
淡水區,房地(土地+建物)+車位,新北市淡水區北新路２１８號十四樓,22.2,住,,,1110627,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980116,147.07,2,2,1,有,有,10500000,78513,坡道機械,32.44,1500000,陽台外推；,RPVRMLQKQHHGFEF96EA,73.28,0.0,8.34,有,
淡水區,房地(土地+建物),新北市淡水區北新路２２０號十四樓,17.79,住,,,1110627,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980116,92.91,2,1,2,有,有,7000000,75342,,0.0,0,,SPVRMLQKQHHGFEF07EA,63.42,0.0,2.71,有,
新莊區,土地,副都心段一小段54地號,1249.52,商,,,1110606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,699263000,559625,,0.0,0,,RPQQMLMLQHHGFBF38EA,0.0,0.0,0.0,無,0387
板橋區,房地(土地+建物),新北市板橋區金華街６２號三樓,27.75,住,,,1110612,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661224,76.39,3,1,2,有,無,10050000,131562,,0.0,0,陽台外推；其他增建；,RPOTMLSKQHHGFAF88EA,65.86,0.0,10.53,無,0388
樹林區,房地(土地+建物)+車位,新北市樹林區保安街二段３２５巷４０號七樓之２,14.96,住,,,1110622,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880208,104.67,2,2,1,有,有,8650000,82641,坡道平面,0.0,0,,RPRNMLTKQHHGFIF76DA,52.69,0.0,7.56,有,
三峽區,房地(土地+建物),新北市三峽區民生街２７巷１２號十五樓之４,2.54,都市：其他:住宅區,,,1110609,土地2建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850401,25.96,1,1,1,有,有,3100000,119414,,0.0,0,,RPSQMLPKQHHGFIF76DA,12.81,0.0,4.59,有,
中和區,房地(土地+建物)+車位,新北市中和區中原街１８號十九樓,102.72,住,,,1110627,土地1建物1車位3,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1031205,561.69,5,2,5,有,有,103080000,205566,坡道平面,93.81,6900000,含裝潢費；含傢俱設備費；,RPRPMLRKQHHGFHF66DA,287.85,0.0,29.52,有,
永和區,房地(土地+建物),新北市永和區永平路１８３號五樓,9.91,商,,,1110608,土地2建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850528,83.35000000000001,4,2,2,有,有,13000000,155969,,0.0,0,陽台外推；,RPXPMLTKQHHGFHF47DA,62.05,0.0,9.6,有,0389
中和區,房地(土地+建物)+車位,新北市中和區南山路２０８巷２２號二樓,19.28,住,,,1110619,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0960528,154.32,3,2,2,有,有,24000000,155521,坡道機械,20.51,0,陽台外推；其他增建；,RPUQMLSJQHHGFHF07DA,91.86,0.0,6.24,有,
