鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮信義路１３６號,166.95,都市：其他:住宅區,,,1110629,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0660816,221.87,4,2,3,有,無,4000000,18029,,0.0,0,,RPRNMLKMQHHGFAG97DA,221.87,0.0,0.0,無,
大同鄉,土地,崙埤段1070-2地號,138.0,,山坡地保育區,林業用地,1110502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,217,,0.0,0,堂兄弟親友、員工、共有人或其他特殊關係間之交易；,RPTPMLRKQHHGFAG98EA,0.0,0.0,0.0,無,
員山鄉,土地,同結段984地號,786.01,,特定農業區,水利用地,1110512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2358032,3000,,0.0,0,地清或未辦繼承標售；,RPXOMLRKQHHGFBG66DA,0.0,0.0,0.0,無,061
五結鄉,土地,百松段619-4地號,689.0,,特定農業區,甲種建築用地,1110517,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26402000,38319,,0.0,0,,RPVNMLTKQHHGFAG09DA,0.0,0.0,0.0,無,
五結鄉,土地,百松段620地號,588.0,,特定農業區,農牧用地,1110517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1778000,3024,,0.0,0,,SPVNMLTKQHHGFAG56DA,0.0,0.0,0.0,無,
五結鄉,土地,利成段437地號,350.3,,一般農業區,農牧用地,1110512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,524488,1497,,0.0,0,地清或未辦繼承標售；,RPOOMLNLQHHGFAG08EA,0.0,0.0,0.0,無,
冬山鄉,土地,太和段425-1地號,38.21,,一般農業區,丁種建築用地,1110530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,288950,7562,,0.0,0,,RPUNMLOLQHHGFAG58DA,0.0,0.0,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉七圳路２９２號,1386.09,,特定農業區,農牧用地,1110517,土地1建物1車位0,全,一層,透天厝,農業用,鋼筋混凝土造,0930902,139.26,3,2,1,有,無,14500000,104122,,0.0,0,,RPQQMLNLQHHGFBG48DA,139.26,0.0,0.0,無,
冬山鄉,土地,義成六段461地號,1867.22,都市：其他:住宅區,,,1110520,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67100000,35936,,0.0,0,,RPVOMLNKOHHGFAG38DA,0.0,0.0,0.0,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市旋流路１７２巷１號,132.43,,特定農業區,甲種建築用地,1110520,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040211,267.21,5,2,5,有,有,15880000,59429,,0.0,0,,RPTOMLNLQHHGFBG58DA,252.63,0.0,14.58,無,
三星鄉,土地,新日興段1188地號,1190.24,,特定農業區,農牧用地,1110518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4320600,3630,,0.0,0,,RPXNMLTLQHHGFAG76DA,0.0,0.0,0.0,無,
五結鄉,土地,加新段664地號,2243.46,,鄉村區,乙種建築用地,1110422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43080000,19202,,0.0,0,,RPUNMLOJQHHGFAG38DA,0.0,0.0,0.0,無,
